0.998703759,1.009281764,
0.99876101,1.00822856,
0.999472188,1.008734406,
0.998487852,1.008884709,
0.999916651,1.008071944,
1.000335147,1.009065151,
0.998457479,1.01093319,
1.000378186,1.009317951,
1.000052555,1.00873013,
0.998765737,1.008859525,
0.999333056,1.009010733,Mean
0.000781751,0.000785536,STD
A,B,
